Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
Rainy_HighWind,centralized,20,15,1.04330947792179,1.08849466672145
Rainy_HighWind,centralized,20,16,1.04343758340189,1.08876199045558
Rainy_HighWind,centralized,20,17,1.04371988830305,1.08935120523933
Rainy_HighWind,centralized,20,18,1.04359872420721,1.08909829716691
Rainy_HighWind,centralized,20,19,1.04369625819863,1.08930187937782
Rainy_HighWind,centralized,20,20,1.04397809583727,1.08989026458802
Rainy_HighWind,centralized,20,21,1.04439303673695,1.09075681518463
Rainy_HighWind,centralized,20,22,1.04489995662959,1.09181591936452
Rainy_HighWind,centralized,20,23,1.0455105042124,1.09309221441847
Rainy_HighWind,centralized,20,24,1.04518700047167,1.09241586595497
Rainy_HighWind,centralized,21,1,1.04599902184991,1.09411395371097
Rainy_HighWind,centralized,21,2,1.04550262636707,1.09307574174045
Rainy_HighWind,centralized,21,3,1.04437124335371,1.09071129394417
Rainy_HighWind,centralized,21,4,1.04432841899163,1.09062184671355
Rainy_HighWind,centralized,21,5,1.04422419854074,1.09040417681804
Rainy_HighWind,centralized,21,6,1.04513449652353,1.09230611582349
Rainy_HighWind,centralized,21,7,1.04456925067243,1.09112491945036
Rainy_HighWind,centralized,21,8,1.04408180297843,1.09010681131068
Rainy_HighWind,centralized,21,9,1.04357868993345,1.08905648208322
Rainy_HighWind,centralized,21,10,1.04332056915201,1.08851781001568
Rainy_HighWind,centralized,21,11,1.0431833687137,1.08823154076087
Rainy_HighWind,centralized,21,12,1.04313006832881,1.08812033945167
Rainy_HighWind,centralized,21,13,1.04306728076751,1.08798935220773
Rainy_HighWind,centralized,21,14,1.04306686069007,1.08798847586983
Rainy_HighWind,centralized,21,15,1.04266638643874,1.08715319340923
Rainy_HighWind,centralized,21,16,1.0427945709215,1.08742051714336
Rainy_HighWind,centralized,21,17,1.04306365317101,1.08798178456644
Rainy_HighWind,centralized,21,18,1.04292901442684,1.08770092913334
Rainy_HighWind,centralized,21,19,1.04304000819955,1.08793245870493
Rainy_HighWind,centralized,21,20,1.04335550619949,1.0885907123168
Rainy_HighWind,centralized,21,21,1.04381755047315,1.08955507867577
Rainy_HighWind,centralized,21,22,1.04437827069426,1.09072597229834
Rainy_HighWind,centralized,21,23,1.04504929571543,1.09212803047531
Rainy_HighWind,centralized,21,24,1.04477914960747,1.0915634714545
Rainy_HighWind,centralized,22,1,1.04566061509037,1.09340612195117
Rainy_HighWind,centralized,22,2,1.04517615246731,1.09239318968636
Rainy_HighWind,centralized,22,3,1.04405046896352,1.09004138174294
Rainy_HighWind,centralized,22,4,1.0440136849511,1.08996457436517
Rainy_HighWind,centralized,22,5,1.04389732481885,1.08972162476396
Rainy_HighWind,centralized,22,6,1.04475951536542,1.09152244494658
Rainy_HighWind,centralized,22,7,1.04412748751867,1.09020221019206
Rainy_HighWind,centralized,22,8,1.0435792751506,1.08905770352384
Rainy_HighWind,centralized,22,9,1.04303350632969,1.0879188953264
Rainy_HighWind,centralized,22,10,1.04275100759839,1.08732966384746
Rainy_HighWind,centralized,22,11,1.04260160890291,1.08701811488694
Rainy_HighWind,centralized,22,12,1.04254221675905,1.08689427372488
Rainy_HighWind,centralized,22,13,1.042473331375,1.0867506466281
Rainy_HighWind,centralized,22,14,1.04247897347766,1.08676241014305
Rainy_HighWind,centralized,22,15,1.04208433801458,1.0859397675353
Rainy_HighWind,centralized,22,16,1.04221259408502,1.08620709126942
Rainy_HighWind,centralized,22,17,1.04246970171166,1.0867430789868
Rainy_HighWind,centralized,22,18,1.04232285969751,1.086436943848
Rainy_HighWind,centralized,22,19,1.04244604326809,1.08669375312529
Rainy_HighWind,centralized,22,20,1.04279202432769,1.08741520600143
Rainy_HighWind,centralized,22,21,1.04329672257243,1.08846805133037
Rainy_HighWind,centralized,22,22,1.04390615659444,1.08974006377577
Rainy_HighWind,centralized,22,23,1.04463193548179,1.09125588062842
Rainy_HighWind,centralized,22,24,1.04441009207612,1.09079244043044
Rainy_HighWind,centralized,23,1,1.03984085329573,1.08126900018278
Rainy_HighWind,centralized,23,2,1.03611615004178,1.0735366763774
Rainy_HighWind,centralized,23,3,1.02856376909246,1.05794342708968
Rainy_HighWind,centralized,23,4,1.02800882020094,1.05680213441093
Rainy_HighWind,centralized,23,5,1.02789259702737,1.05656319102366
Rainy_HighWind,centralized,23,6,1.03596463151272,1.07322271774529
Rainy_HighWind,centralized,23,7,1.03537939626298,1.07201049420588
Rainy_HighWind,centralized,23,8,1.03501801010536,1.07126228124245
Rainy_HighWind,centralized,23,9,1.03372883171845,1.068595297526
Rainy_HighWind,centralized,23,10,1.033180272619,1.06746147572908
Rainy_HighWind,centralized,23,11,1.0328538933341,1.06678716497541
Rainy_HighWind,centralized,23,12,1.03278872397402,1.06665254836788
Rainy_HighWind,centralized,23,13,1.03266279027419,1.06639243841687
