Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
Rainy_LowWind,centralized,10,4,0.972231713378378,0.945234504498657
Rainy_LowWind,centralized,10,5,0.972764551030798,0.946270871742151
Rainy_LowWind,centralized,10,6,0.994180805301145,0.988395473629234
Rainy_LowWind,centralized,10,7,0.994761100808401,0.989549647681541
Rainy_LowWind,centralized,10,8,0.992624180672881,0.985302764056509
Rainy_LowWind,centralized,10,9,0.988001384966858,0.97614673669643
Rainy_LowWind,centralized,10,10,0.987287070870946,0.974735760308932
Rainy_LowWind,centralized,10,11,0.986721289364576,0.973618902885291
Rainy_LowWind,centralized,10,12,0.986626052907841,0.973430968276506
Rainy_LowWind,centralized,10,13,0.986693639318342,0.973564337871275
Rainy_LowWind,centralized,10,14,0.986995368981788,0.974159858391495
Rainy_LowWind,centralized,10,15,0.989036582338172,0.978193361203172
Rainy_LowWind,centralized,10,16,0.988159509375039,0.976459215968318
Rainy_LowWind,centralized,10,17,0.986232378421195,0.972654304246328
Rainy_LowWind,centralized,10,18,0.985181995292581,0.970583563848671
Rainy_LowWind,centralized,10,19,0.985030481716571,0.97028504991078
Rainy_LowWind,centralized,10,20,0.985696361796528,0.971597317658912
Rainy_LowWind,centralized,10,21,0.989967459842389,0.980035571546791
Rainy_LowWind,centralized,10,22,0.995767500547115,0.991552915145848
Rainy_LowWind,centralized,10,23,0.994035202779838,0.988105984365555
Rainy_LowWind,centralized,10,24,0.994990980671055,0.990007051616748
Rainy_LowWind,centralized,11,1,0.996562807956387,0.993137430201918
Rainy_LowWind,centralized,11,2,0.988620997185883,0.97737147607681
Rainy_LowWind,centralized,11,3,0.973830746808662,0.948346323429917
Rainy_LowWind,centralized,11,4,0.969239739836059,0.939425673277472
Rainy_LowWind,centralized,11,5,0.969722386556043,0.940361506987948
Rainy_LowWind,centralized,11,6,0.991355002377458,0.982784740738809
Rainy_LowWind,centralized,11,7,0.99260747486196,0.985269599151836
Rainy_LowWind,centralized,11,8,0.991863953347347,0.983794101949829
Rainy_LowWind,centralized,11,9,0.987175858102003,0.974516174819427
Rainy_LowWind,centralized,11,10,0.986447515475525,0.973078700787835
Rainy_LowWind,centralized,11,11,0.985877033668268,0.971953525514543
Rainy_LowWind,centralized,11,12,0.985777353679268,0.9717569910269
Rainy_LowWind,centralized,11,13,0.985838683246666,0.97187790938552
Rainy_LowWind,centralized,11,14,0.985779605630449,0.971761430876923
Rainy_LowWind,centralized,11,15,0.985962572669529,0.972122194705116
Rainy_LowWind,centralized,11,16,0.985751372266776,0.971705767925833
Rainy_LowWind,centralized,11,17,0.985382557214108,0.970978784061815
Rainy_LowWind,centralized,11,18,0.984332850153779,0.968911159891862
Rainy_LowWind,centralized,11,19,0.984194050628057,0.968637929291663
Rainy_LowWind,centralized,11,20,0.984880058886264,0.96998873039181
Rainy_LowWind,centralized,11,21,0.989202860613127,0.978522299445195
Rainy_LowWind,centralized,11,22,0.995082259304246,0.990188702782042
Rainy_LowWind,centralized,11,23,0.992546000709887,0.985147563525191
Rainy_LowWind,centralized,11,24,0.991314721911644,0.982704877878761
Rainy_LowWind,centralized,12,1,0.994637495257887,0.989303746972883
Rainy_LowWind,centralized,12,2,0.981794173396317,0.963919798914957
