Scenario,Method,DDREScenarioId,Node,TimeSlot,VoltageSquared,VoltagePU
S4_DDRE_064,centralized-multi-energy-pq,64,6,23,1.03979663181827,1.0197041883891
S4_DDRE_064,centralized-multi-energy-pq,64,7,23,1.03203515845216,1.01589131232242
S4_DDRE_064,centralized-multi-energy-pq,64,8,23,1.02541440169693,1.01262747429493
S4_DDRE_064,centralized-multi-energy-pq,64,9,23,1.01453405545553,1.00724081304102
S4_DDRE_064,centralized-multi-energy-pq,64,10,23,1.00425719595779,1.00212633732369
S4_DDRE_064,centralized-multi-energy-pq,64,11,23,1.00300388733132,1.00150081743917
S4_DDRE_064,centralized-multi-energy-pq,64,12,23,1.00079404844945,1.00039694544189
S4_DDRE_064,centralized-multi-energy-pq,64,13,23,0.988606573184407,0.994286967220433
S4_DDRE_064,centralized-multi-energy-pq,64,14,23,0.982708541468841,0.991316569754002
S4_DDRE_064,centralized-multi-energy-pq,64,15,23,0.97883536619768,0.989361089894726
S4_DDRE_064,centralized-multi-energy-pq,64,16,23,0.975047153897646,0.987444759922116
S4_DDRE_064,centralized-multi-energy-pq,64,17,23,0.965150149428316,0.982420556293646
S4_DDRE_064,centralized-multi-energy-pq,64,18,23,0.962170174901534,0.980902734679405
S4_DDRE_064,centralized-multi-energy-pq,64,19,23,1.09802358578688,1.04786620605251
S4_DDRE_064,centralized-multi-energy-pq,64,20,23,1.09312627665186,1.04552679384694
S4_DDRE_064,centralized-multi-energy-pq,64,21,23,1.0921620927087,1.04506559253891
S4_DDRE_064,centralized-multi-energy-pq,64,22,23,1.09128994286182,1.04464823881621
S4_DDRE_064,centralized-multi-energy-pq,64,23,23,1.07630844227823,1.03745286267774
S4_DDRE_064,centralized-multi-energy-pq,64,24,23,1.06737143127967,1.03313669535046
S4_DDRE_064,centralized-multi-energy-pq,64,25,23,1.06292393459272,1.03098202437905
S4_DDRE_064,centralized-multi-energy-pq,64,26,23,1.03795529703068,1.01880091138096
S4_DDRE_064,centralized-multi-energy-pq,64,27,23,1.03555573443975,1.01762258939144
S4_DDRE_064,centralized-multi-energy-pq,64,28,23,1.02522347161193,1.01253319531358
S4_DDRE_064,centralized-multi-energy-pq,64,29,23,1.0179572832118,1.00893869150301
S4_DDRE_064,centralized-multi-energy-pq,64,30,23,1.01497644648617,1.00746039450004
S4_DDRE_064,centralized-multi-energy-pq,64,31,23,1.00971151757622,1.00484402649178
S4_DDRE_064,centralized-multi-energy-pq,64,32,23,1.00855344123771,1.00426761435272
S4_DDRE_064,centralized-multi-energy-pq,64,33,23,1.00819467271649,1.00408897649386
S4_DDRE_064,centralized-multi-energy-pq,64,1,24,1.1025,1.05
S4_DDRE_064,centralized-multi-energy-pq,64,2,24,1.09703895572044,1.04739627444461
S4_DDRE_064,centralized-multi-energy-pq,64,3,24,1.06998780943595,1.03440215073053
S4_DDRE_064,centralized-multi-energy-pq,64,4,24,1.05344229140113,1.02637336841966
S4_DDRE_064,centralized-multi-energy-pq,64,5,24,1.03668038962617,1.01817502897398
S4_DDRE_064,centralized-multi-energy-pq,64,6,24,0.999212811397103,0.999606328209812
S4_DDRE_064,centralized-multi-energy-pq,64,7,24,0.994504935657938,0.997248682956231
S4_DDRE_064,centralized-multi-energy-pq,64,8,24,0.989470062036296,0.994721097612942
S4_DDRE_064,centralized-multi-energy-pq,64,9,24,0.982426755157983,0.99117443225599
S4_DDRE_064,centralized-multi-energy-pq,64,10,24,0.975916965545224,0.987885097339374
S4_DDRE_064,centralized-multi-energy-pq,64,11,24,0.974912709873586,0.98737668084353
S4_DDRE_064,centralized-multi-energy-pq,64,12,24,0.973156672442267,0.986487036124787
S4_DDRE_064,centralized-multi-energy-pq,64,13,24,0.964225649946593,0.981949922321191
S4_DDRE_064,centralized-multi-energy-pq,64,14,24,0.960149256244824,0.979872061161468
S4_DDRE_064,centralized-multi-energy-pq,64,15,24,0.957564655418807,0.978552326357056
S4_DDRE_064,centralized-multi-energy-pq,64,16,24,0.955085491313594,0.977284754466984
S4_DDRE_064,centralized-multi-energy-pq,64,17,24,0.949082729542093,0.974208771025027
S4_DDRE_064,centralized-multi-energy-pq,64,18,24,0.947364379290285,0.973326450524327
S4_DDRE_064,centralized-multi-energy-pq,64,19,24,1.09639894813351,1.04709070673629
S4_DDRE_064,centralized-multi-energy-pq,64,20,24,1.09206944295618,1.04502126435598
S4_DDRE_064,centralized-multi-energy-pq,64,21,24,1.09121704845571,1.04461334878303
S4_DDRE_064,centralized-multi-energy-pq,64,22,24,1.09044601743164,1.04424423265424
S4_DDRE_064,centralized-multi-energy-pq,64,23,24,1.06573770386779,1.03234572884659
S4_DDRE_064,centralized-multi-energy-pq,64,24,24,1.05783686805748,1.02851196787275
S4_DDRE_064,centralized-multi-energy-pq,64,25,24,1.05390502316031,1.02659876444515
S4_DDRE_064,centralized-multi-energy-pq,64,26,24,0.992504740214631,0.99624532130125
S4_DDRE_064,centralized-multi-energy-pq,64,27,24,0.983270833024679,0.991600137668747
S4_DDRE_064,centralized-multi-energy-pq,64,28,24,0.949214525162478,0.974276411067453
S4_DDRE_064,centralized-multi-energy-pq,64,29,24,0.923831285931088,0.961161425532199
S4_DDRE_064,centralized-multi-energy-pq,64,30,24,0.908495492247999,0.95315029887631
S4_DDRE_064,centralized-multi-energy-pq,64,31,24,0.90384098987833,0.950705522166738
S4_DDRE_064,centralized-multi-energy-pq,64,32,24,0.90281718326023,0.950166923892971
S4_DDRE_064,centralized-multi-energy-pq,64,33,24,0.902500011089294,0.950000005836471
S4_DDRE_065,centralized-multi-energy-pq,65,1,1,1.1025,1.05
S4_DDRE_065,centralized-multi-energy-pq,65,2,1,1.0994900016219,1.04856568779543
S4_DDRE_065,centralized-multi-energy-pq,65,3,1,1.08536988850798,1.04181086983578
S4_DDRE_065,centralized-multi-energy-pq,65,4,1,1.07813445304519,1.03833253490642
S4_DDRE_065,centralized-multi-energy-pq,65,5,1,1.07102846309624,1.03490505028058
S4_DDRE_065,centralized-multi-energy-pq,65,6,1,1.05265645325642,1.02599047425228
S4_DDRE_065,centralized-multi-energy-pq,65,7,1,1.04618257463252,1.02283066762418
S4_DDRE_065,centralized-multi-energy-pq,65,8,1,1.04074282816313,1.02016803917939
S4_DDRE_065,centralized-multi-energy-pq,65,9,1,1.03170347006905,1.01572804926764
S4_DDRE_065,centralized-multi-energy-pq,65,10,1,1.02315389830468,1.0115107010332
S4_DDRE_065,centralized-multi-energy-pq,65,11,1,1.0220981473036,1.01098869791091
S4_DDRE_065,centralized-multi-energy-pq,65,12,1,1.02023118817637,1.01006494255388
S4_DDRE_065,centralized-multi-energy-pq,65,13,1,1.00965449268509,1.00481565109481
S4_DDRE_065,centralized-multi-energy-pq,65,14,1,1.0044446285466,1.00221985040539
S4_DDRE_065,centralized-multi-energy-pq,65,15,1,1.00098903800697,1.00049439678939
S4_DDRE_065,centralized-multi-energy-pq,65,16,1,0.997591127690593,0.998794837637136
S4_DDRE_065,centralized-multi-energy-pq,65,17,1,0.988537484321036,0.994252223694288
S4_DDRE_065,centralized-multi-energy-pq,65,18,1,0.985778325663625,0.992863699438964
S4_DDRE_065,centralized-multi-energy-pq,65,19,1,1.09890245367325,1.04828548290685
S4_DDRE_065,centralized-multi-energy-pq,65,20,1,1.09492782596947,1.04638799016878
S4_DDRE_065,centralized-multi-energy-pq,65,21,1,1.09414529987067,1.04601400558055
S4_DDRE_065,centralized-multi-energy-pq,65,22,1,1.09343746811088,1.04567560367012
S4_DDRE_065,centralized-multi-energy-pq,65,23,1,1.08146815224868,1.03993660972613
S4_DDRE_065,centralized-multi-energy-pq,65,24,1,1.07421492593102,1.03644340218413
S4_DDRE_065,centralized-multi-energy-pq,65,25,1,1.07060536340247,1.03470061534845
S4_DDRE_065,centralized-multi-energy-pq,65,26,1,1.0512692988025,1.02531424392842
S4_DDRE_065,centralized-multi-energy-pq,65,27,1,1.04947193253244,1.02443737365075
S4_DDRE_065,centralized-multi-energy-pq,65,28,1,1.04205490357942,1.02081090490816
S4_DDRE_065,centralized-multi-energy-pq,65,29,1,1.03688447607928,1.01827524573628
S4_DDRE_065,centralized-multi-energy-pq,65,30,1,1.03473340173616,1.01721846313177
S4_DDRE_065,centralized-multi-energy-pq,65,31,1,1.03046041595417,1.01511596182612
S4_DDRE_065,centralized-multi-energy-pq,65,32,1,1.02952052791132,1.01465291006892
S4_DDRE_065,centralized-multi-energy-pq,65,33,1,1.02922935345931,1.01450941516544
S4_DDRE_065,centralized-multi-energy-pq,65,1,2,1.1025,1.05
S4_DDRE_065,centralized-multi-energy-pq,65,2,2,1.09861256229588,1.04814720449748
S4_DDRE_065,centralized-multi-energy-pq,65,3,2,1.07972523926265,1.03909828181104
S4_DDRE_065,centralized-multi-energy-pq,65,4,2,1.06883433456796,1.03384444408623
S4_DDRE_065,centralized-multi-energy-pq,65,5,2,1.05790700527554,1.02854606375969
S4_DDRE_065,centralized-multi-energy-pq,65,6,2,1.03820227127613,1.01892211246794
S4_DDRE_065,centralized-multi-energy-pq,65,7,2,1.04076445959137,1.020178641019
S4_DDRE_065,centralized-multi-energy-pq,65,8,2,1.02440289101066,1.01212790249586
S4_DDRE_065,centralized-multi-energy-pq,65,9,2,1.00800839780912,1.00399621404123
S4_DDRE_065,centralized-multi-energy-pq,65,10,2,0.991769994240171,0.995876495475303
S4_DDRE_065,centralized-multi-energy-pq,65,11,2,0.987281339197535,0.993620319436723
S4_DDRE_065,centralized-multi-energy-pq,65,12,2,0.978871951289038,0.989379578973125
S4_DDRE_065,centralized-multi-energy-pq,65,13,2,0.952749356428279,0.976088805605452
S4_DDRE_065,centralized-multi-energy-pq,65,14,2,0.946129462710177,0.972691864215064
S4_DDRE_065,centralized-multi-energy-pq,65,15,2,0.937296886059356,0.968140943282204
S4_DDRE_065,centralized-multi-energy-pq,65,16,2,0.925295801253948,0.961922970540754
S4_DDRE_065,centralized-multi-energy-pq,65,17,2,0.913129501129299,0.955578097870236
S4_DDRE_065,centralized-multi-energy-pq,65,18,2,0.902500016525724,0.950000008697749
S4_DDRE_065,centralized-multi-energy-pq,65,19,2,1.09804599820253,1.04787690030964
S4_DDRE_065,centralized-multi-energy-pq,65,20,2,1.09421332148817,1.04604651975339
S4_DDRE_065,centralized-multi-energy-pq,65,21,2,1.09345874275005,1.04568577629709
S4_DDRE_065,centralized-multi-energy-pq,65,22,2,1.09277619069596,1.04535935959648
S4_DDRE_065,centralized-multi-energy-pq,65,23,2,1.0759628507269,1.03728629159307
S4_DDRE_065,centralized-multi-energy-pq,65,24,2,1.06896866820629,1.03390941005791
S4_DDRE_065,centralized-multi-energy-pq,65,25,2,1.06548801862519,1.03222479074337
S4_DDRE_065,centralized-multi-energy-pq,65,26,2,1.03710136411604,1.01838173791366
S4_DDRE_065,centralized-multi-energy-pq,65,27,2,1.035699440633,1.01769319572895
S4_DDRE_065,centralized-multi-energy-pq,65,28,2,1.03068476034404,1.0152264576655
S4_DDRE_065,centralized-multi-energy-pq,65,29,2,1.02730282600401,1.01355948320955
S4_DDRE_065,centralized-multi-energy-pq,65,30,2,1.02582034090292,1.01282789303164
S4_DDRE_065,centralized-multi-energy-pq,65,31,2,1.021699961756,1.01079174994457
S4_DDRE_065,centralized-multi-energy-pq,65,32,2,1.02079364114325,1.01034332835094
S4_DDRE_065,centralized-multi-energy-pq,65,33,2,1.02051286577882,1.01020436832297
S4_DDRE_065,centralized-multi-energy-pq,65,1,3,1.1025,1.05
S4_DDRE_065,centralized-multi-energy-pq,65,2,3,1.09533849172251,1.04658420192668
S4_DDRE_065,centralized-multi-energy-pq,65,3,3,1.0588971540272,1.02902728536575
S4_DDRE_065,centralized-multi-energy-pq,65,4,3,1.03491542351503,1.01730792954495
S4_DDRE_065,centralized-multi-energy-pq,65,5,3,1.0103500929378,1.00516172476761
S4_DDRE_065,centralized-multi-energy-pq,65,6,3,0.977860269366893,0.988868175929883
S4_DDRE_065,centralized-multi-energy-pq,65,7,3,1.00063117076011,1.0003155355987
S4_DDRE_065,centralized-multi-energy-pq,65,8,3,0.970066329655844,0.984919453384816
S4_DDRE_065,centralized-multi-energy-pq,65,9,3,0.950245626651494,0.974805430150804
S4_DDRE_065,centralized-multi-energy-pq,65,10,3,0.930092660712923,0.964413117244328
S4_DDRE_065,centralized-multi-energy-pq,65,11,3,0.924698018178754,0.961612197394955
S4_DDRE_065,centralized-multi-energy-pq,65,12,3,0.914561212984638,0.956326938334709
S4_DDRE_065,centralized-multi-energy-pq,65,13,3,0.902500005271633,0.950000002774544
S4_DDRE_065,centralized-multi-energy-pq,65,14,3,0.90998952227827,0.953933709582731
S4_DDRE_065,centralized-multi-energy-pq,65,15,3,0.908696628327349,0.953255804245297
S4_DDRE_065,centralized-multi-energy-pq,65,16,3,0.902500008194562,0.950000004312927
S4_DDRE_065,centralized-multi-energy-pq,65,17,3,0.924608410104384,0.96156560364043
S4_DDRE_065,centralized-multi-energy-pq,65,18,3,0.920885780740817,0.959627938703755
S4_DDRE_065,centralized-multi-energy-pq,65,19,3,1.09478241955682,1.0463185077006
S4_DDRE_065,centralized-multi-energy-pq,65,20,3,1.09102071833717,1.04451937193006
S4_DDRE_065,centralized-multi-energy-pq,65,21,3,1.09028011327938,1.04416479220446
S4_DDRE_065,centralized-multi-energy-pq,65,22,3,1.08961020107815,1.0438439543716
S4_DDRE_065,centralized-multi-energy-pq,65,23,3,1.05520443935322,1.02723144390796
S4_DDRE_065,centralized-multi-energy-pq,65,24,3,1.04833977873114,1.0238846510868
S4_DDRE_065,centralized-multi-energy-pq,65,25,3,1.04492358562377,1.02221503883663
S4_DDRE_065,centralized-multi-energy-pq,65,26,3,0.971977700485173,0.985889294233979
S4_DDRE_065,centralized-multi-energy-pq,65,27,3,0.963878028913931,0.981772900885908
S4_DDRE_065,centralized-multi-energy-pq,65,28,3,0.939432961502178,0.969243499592429
S4_DDRE_065,centralized-multi-energy-pq,65,29,3,0.921169347951645,0.959775675849125
S4_DDRE_065,centralized-multi-energy-pq,65,30,3,0.907709194050434,0.952737736237226
S4_DDRE_065,centralized-multi-energy-pq,65,31,3,0.90366511822105,0.950613022328776
S4_DDRE_065,centralized-multi-energy-pq,65,32,3,0.902775581323357,0.950145031731134
S4_DDRE_065,centralized-multi-energy-pq,65,33,3,0.902500005502708,0.950000002896162
S4_DDRE_065,centralized-multi-energy-pq,65,1,4,1.1025,1.05
S4_DDRE_065,centralized-multi-energy-pq,65,2,4,1.09535051647612,1.04658994667258
S4_DDRE_065,centralized-multi-energy-pq,65,3,4,1.05893826213717,1.02904725942843
S4_DDRE_065,centralized-multi-energy-pq,65,4,4,1.03492013967035,1.01731024750091
S4_DDRE_065,centralized-multi-energy-pq,65,5,4,1.01030927152258,1.00514141866833
S4_DDRE_065,centralized-multi-energy-pq,65,6,4,0.977713892903678,0.988794161038423
S4_DDRE_065,centralized-multi-energy-pq,65,7,4,1.00018757201323,1.00009378160912
S4_DDRE_065,centralized-multi-energy-pq,65,8,4,0.96963778559653,0.984701876507062
S4_DDRE_065,centralized-multi-energy-pq,65,9,4,0.949578942384175,0.974463412542603
S4_DDRE_065,centralized-multi-energy-pq,65,10,4,0.929180724749457,0.963940208078
S4_DDRE_065,centralized-multi-energy-pq,65,11,4,0.923968269487635,0.961232682282305
S4_DDRE_065,centralized-multi-energy-pq,65,12,4,0.914175829093438,0.956125425398487
S4_DDRE_065,centralized-multi-energy-pq,65,13,4,0.902500003727562,0.950000001961875
S4_DDRE_065,centralized-multi-energy-pq,65,14,4,0.909716913625429,0.953790812298708
S4_DDRE_065,centralized-multi-energy-pq,65,15,4,0.90847162843749,0.953137780406112
S4_DDRE_065,centralized-multi-energy-pq,65,16,4,0.902500027322929,0.950000014380489
S4_DDRE_065,centralized-multi-energy-pq,65,17,4,0.923862743881219,0.961177789943785
S4_DDRE_065,centralized-multi-energy-pq,65,18,4,0.92029031709121,0.959317630970687
S4_DDRE_065,centralized-multi-energy-pq,65,19,4,1.09480493623808,1.04632926760082
S4_DDRE_065,centralized-multi-energy-pq,65,20,4,1.09111421051314,1.0445641246535
S4_DDRE_065,centralized-multi-energy-pq,65,21,4,1.09038757913569,1.0442162511356
S4_DDRE_065,centralized-multi-energy-pq,65,22,4,1.08973030678731,1.04390148327671
S4_DDRE_065,centralized-multi-energy-pq,65,23,4,1.05531522132497,1.02728536508848
S4_DDRE_065,centralized-multi-energy-pq,65,24,4,1.04858008260142,1.02400199345578
S4_DDRE_065,centralized-multi-energy-pq,65,25,4,1.04522834596777,1.02236409657605
S4_DDRE_065,centralized-multi-energy-pq,65,26,4,0.97181317630204,0.985805851221243
S4_DDRE_065,centralized-multi-energy-pq,65,27,4,0.963685485794342,0.981674837099506
S4_DDRE_065,centralized-multi-energy-pq,65,28,4,0.939340160222767,0.969195625362995
S4_DDRE_065,centralized-multi-energy-pq,65,29,4,0.921139943345407,0.959760357248312
S4_DDRE_065,centralized-multi-energy-pq,65,30,4,0.907610905648073,0.952686152753399
S4_DDRE_065,centralized-multi-energy-pq,65,31,4,0.903643133136225,0.950601458623026
S4_DDRE_065,centralized-multi-energy-pq,65,32,4,0.902770379953582,0.950142294582018
S4_DDRE_065,centralized-multi-energy-pq,65,33,4,0.902500003676719,0.950000001935115
S4_DDRE_065,centralized-multi-energy-pq,65,1,5,1.1025,1.05
S4_DDRE_065,centralized-multi-energy-pq,65,2,5,1.09533518474028,1.04658262203243
S4_DDRE_065,centralized-multi-energy-pq,65,3,5,1.05891137823518,1.02903419682496
S4_DDRE_065,centralized-multi-energy-pq,65,4,5,1.03500064601442,1.01734981496751
S4_DDRE_065,centralized-multi-energy-pq,65,5,5,1.01051688709221,1.00524469015867
S4_DDRE_065,centralized-multi-energy-pq,65,6,5,0.978210058633796,0.989045023562525
S4_DDRE_065,centralized-multi-energy-pq,65,7,5,1.00206745621408,1.00103319436175
S4_DDRE_065,centralized-multi-energy-pq,65,8,5,0.971133586984346,0.985461103739943
S4_DDRE_065,centralized-multi-energy-pq,65,9,5,0.951671675437955,0.9755366089686
S4_DDRE_065,centralized-multi-energy-pq,65,10,5,0.931870315859294,0.965334302643025
S4_DDRE_065,centralized-multi-energy-pq,65,11,5,0.926115603865491,0.962349003150879
S4_DDRE_065,centralized-multi-energy-pq,65,12,5,0.91529570250055,0.956710877172696
S4_DDRE_065,centralized-multi-energy-pq,65,13,5,0.902500004623634,0.950000002433491
S4_DDRE_065,centralized-multi-energy-pq,65,14,5,0.910552641429531,0.954228820267723
S4_DDRE_065,centralized-multi-energy-pq,65,15,5,0.909160798003317,0.953499238596087
S4_DDRE_065,centralized-multi-energy-pq,65,16,5,0.902500010089464,0.950000005310244
S4_DDRE_065,centralized-multi-energy-pq,65,17,5,0.926081055984555,0.962331053216384
S4_DDRE_065,centralized-multi-energy-pq,65,18,5,0.922031329031989,0.960224624258298
S4_DDRE_065,centralized-multi-energy-pq,65,19,5,1.09476862064693,1.04631191365048
S4_DDRE_065,centralized-multi-energy-pq,65,20,5,1.09093594393257,1.04447879056138
S4_DDRE_065,centralized-multi-energy-pq,65,21,5,1.09018136519445,1.0441175054535
S4_DDRE_065,centralized-multi-energy-pq,65,22,5,1.08949881314036,1.04379059831959
S4_DDRE_065,centralized-multi-energy-pq,65,23,5,1.05514898969943,1.02720445369918
S4_DDRE_065,centralized-multi-energy-pq,65,24,5,1.04815480717883,1.02379431878616
S4_DDRE_065,centralized-multi-energy-pq,65,25,5,1.04467415759773,1.02209302785888
S4_DDRE_065,centralized-multi-energy-pq,65,26,5,0.972408303067277,0.986107652879378
S4_DDRE_065,centralized-multi-energy-pq,65,27,5,0.964424477331034,0.982051158204619
S4_DDRE_065,centralized-multi-energy-pq,65,28,5,0.939581862060682,0.969320309320238
S4_DDRE_065,centralized-multi-energy-pq,65,29,5,0.921042083953831,0.959709374734784
S4_DDRE_065,centralized-multi-energy-pq,65,30,5,0.907807477836595,0.952789314505885
S4_DDRE_065,centralized-multi-energy-pq,65,31,5,0.903687098689675,0.950624583465879
S4_DDRE_065,centralized-multi-energy-pq,65,32,5,0.902780778076931,0.950147766443163
S4_DDRE_065,centralized-multi-energy-pq,65,33,5,0.902500002712496,0.95000000142763
S4_DDRE_065,centralized-multi-energy-pq,65,1,6,1.1025,1.05
S4_DDRE_065,centralized-multi-energy-pq,65,2,6,1.09825953260705,1.04797878442603
S4_DDRE_065,centralized-multi-energy-pq,65,3,6,1.07776573697958,1.03815496770934
S4_DDRE_065,centralized-multi-energy-pq,65,4,6,1.06614602751614,1.03254347487946
S4_DDRE_065,centralized-multi-energy-pq,65,5,6,1.0545210021621,1.02689873023687
S4_DDRE_065,centralized-multi-energy-pq,65,6,6,1.03407248191957,1.01689354502798
S4_DDRE_065,centralized-multi-energy-pq,65,7,6,1.037821947237,1.0187354647979
S4_DDRE_065,centralized-multi-energy-pq,65,8,6,1.02067065753019,1.01028246422978
S4_DDRE_065,centralized-multi-energy-pq,65,9,6,1.00448442600109,1.00223970486161
S4_DDRE_065,centralized-multi-energy-pq,65,10,6,0.988506431674841,0.994236607490813
S4_DDRE_065,centralized-multi-energy-pq,65,11,6,0.983810425743737,0.991872182160452
S4_DDRE_065,centralized-multi-energy-pq,65,12,6,0.975026723102293,0.987434414582707
S4_DDRE_065,centralized-multi-energy-pq,65,13,6,0.9489670544471,0.974149400475666
S4_DDRE_065,centralized-multi-energy-pq,65,14,6,0.943038339037901,0.971101611077801
S4_DDRE_065,centralized-multi-energy-pq,65,15,6,0.93452758333978,0.9667096685871
S4_DDRE_065,centralized-multi-energy-pq,65,16,6,0.922715495432601,0.960580811505519
S4_DDRE_065,centralized-multi-energy-pq,65,17,6,0.912744609673719,0.955376684702803
S4_DDRE_065,centralized-multi-energy-pq,65,18,6,0.902500014646974,0.950000007708933
S4_DDRE_065,centralized-multi-energy-pq,65,19,6,1.09760903309247,1.04766837935125
S4_DDRE_065,centralized-multi-energy-pq,65,20,6,1.09320855242042,1.04556613966809
S4_DDRE_065,centralized-multi-energy-pq,65,21,6,1.09234218423962,1.04515175177561
S4_DDRE_065,centralized-multi-energy-pq,65,22,6,1.0915585133627,1.04477677681058
S4_DDRE_065,centralized-multi-energy-pq,65,23,6,1.07344595754965,1.03607237080701
S4_DDRE_065,centralized-multi-energy-pq,65,24,6,1.0654155998408,1.03218971116787
S4_DDRE_065,centralized-multi-energy-pq,65,25,6,1.06141929846991,1.03025205579504
S4_DDRE_065,centralized-multi-energy-pq,65,26,6,1.03280820821153,1.01627171967517
S4_DDRE_065,centralized-multi-energy-pq,65,27,6,1.03119821565018,1.01547930340809
S4_DDRE_065,centralized-multi-energy-pq,65,28,6,1.02543818492449,1.01263921755208
S4_DDRE_065,centralized-multi-energy-pq,65,29,6,1.02155339634867,1.01071924704572
S4_DDRE_065,centralized-multi-energy-pq,65,30,6,1.01985061084793,1.00987653247708
S4_DDRE_065,centralized-multi-energy-pq,65,31,6,1.01511980516073,1.00753154052899
S4_DDRE_065,centralized-multi-energy-pq,65,32,6,1.01407921482758,1.00701500228526
S4_DDRE_065,centralized-multi-energy-pq,65,33,6,1.01375684311285,1.00685492654744
S4_DDRE_065,centralized-multi-energy-pq,65,1,7,1.1025,1.05
S4_DDRE_065,centralized-multi-energy-pq,65,2,7,1.0985788621637,1.04813112832493
S4_DDRE_065,centralized-multi-energy-pq,65,3,7,1.0801862304686,1.03932008085507
S4_DDRE_065,centralized-multi-energy-pq,65,4,7,1.07076467487142,1.03477759681558
S4_DDRE_065,centralized-multi-energy-pq,65,5,7,1.06151228834885,1.03029718448069
S4_DDRE_065,centralized-multi-energy-pq,65,6,7,1.0376023223437,1.01862766619786
S4_DDRE_065,centralized-multi-energy-pq,65,7,7,1.02944285198064,1.01461463225239
S4_DDRE_065,centralized-multi-energy-pq,65,8,7,1.02245801787564,1.01116666177027
S4_DDRE_065,centralized-multi-energy-pq,65,9,7,1.01100904397127,1.00548945492793
S4_DDRE_065,centralized-multi-energy-pq,65,10,7,1.00019854154505,1.00009926584567
S4_DDRE_065,centralized-multi-energy-pq,65,11,7,0.998870356291852,0.999435018543903
S4_DDRE_065,centralized-multi-energy-pq,65,12,7,0.996528180554194,0.998262580964645
S4_DDRE_065,centralized-multi-energy-pq,65,13,7,0.983594718921919,0.991763438992343
S4_DDRE_065,centralized-multi-energy-pq,65,14,7,0.977330412774227,0.98860022899766
S4_DDRE_065,centralized-multi-energy-pq,65,15,7,0.973214732328309,0.986516463282954
S4_DDRE_065,centralized-multi-energy-pq,65,16,7,0.969188290994434,0.984473611121413
S4_DDRE_065,centralized-multi-energy-pq,65,17,7,0.958658741155345,0.979111199586311
S4_DDRE_065,centralized-multi-energy-pq,65,18,7,0.955486401044769,0.977489847028995
S4_DDRE_065,centralized-multi-energy-pq,65,19,7,1.09781295144491,1.047765694917
S4_DDRE_065,centralized-multi-energy-pq,65,20,7,1.09263174033105,1.04529026606539
S4_DDRE_065,centralized-multi-energy-pq,65,21,7,1.09161166166655,1.04480221174467
S4_DDRE_065,centralized-multi-energy-pq,65,22,7,1.09068895240825,1.04436054713315
S4_DDRE_065,centralized-multi-energy-pq,65,23,7,1.07510003855916,1.03687030942117
S4_DDRE_065,centralized-multi-energy-pq,65,24,7,1.06564493996649,1.03230079916974
S4_DDRE_065,centralized-multi-energy-pq,65,25,7,1.06093961738464,1.03001923156057
S4_DDRE_065,centralized-multi-energy-pq,65,26,7,1.03575307337918,1.01771954554248
S4_DDRE_065,centralized-multi-energy-pq,65,27,7,1.03335271017864,1.01653957629727
S4_DDRE_065,centralized-multi-energy-pq,65,28,7,1.02331390740538,1.01158979206266
S4_DDRE_065,centralized-multi-energy-pq,65,29,7,1.01629612518705,1.00811513488641
S4_DDRE_065,centralized-multi-energy-pq,65,30,7,1.01338956100422,1.00667251924557
S4_DDRE_065,centralized-multi-energy-pq,65,31,7,1.00781941882413,1.00390209623455
S4_DDRE_065,centralized-multi-energy-pq,65,32,7,1.00659420762542,1.00329168621364
S4_DDRE_065,centralized-multi-energy-pq,65,33,7,1.00621464092905,1.00310250768755
S4_DDRE_065,centralized-multi-energy-pq,65,1,8,1.1025,1.05
S4_DDRE_065,centralized-multi-energy-pq,65,2,8,1.09800693849773,1.04785826259935
S4_DDRE_065,centralized-multi-energy-pq,65,3,8,1.07690894621871,1.03774223495948
S4_DDRE_065,centralized-multi-energy-pq,65,4,8,1.06605882463175,1.03250124679428
S4_DDRE_065,centralized-multi-energy-pq,65,5,8,1.05539534771887,1.02732436344071
S4_DDRE_065,centralized-multi-energy-pq,65,6,8,1.02768684119408,1.01374890441079
S4_DDRE_065,centralized-multi-energy-pq,65,7,8,1.01851814312582,1.00921659871696
S4_DDRE_065,centralized-multi-energy-pq,65,8,8,1.01061770790066,1.00529483630458
S4_DDRE_065,centralized-multi-energy-pq,65,9,8,0.99773014225942,0.998864426365971
S4_DDRE_065,centralized-multi-energy-pq,65,10,8,0.985568509946146,0.992758031922253
S4_DDRE_065,centralized-multi-energy-pq,65,11,8,0.984064070705868,0.992000035638038
S4_DDRE_065,centralized-multi-energy-pq,65,12,8,0.981411884711333,0.990662346468934
S4_DDRE_065,centralized-multi-energy-pq,65,13,8,0.966807808456877,0.98326385495292
S4_DDRE_065,centralized-multi-energy-pq,65,14,8,0.959747775375064,0.979667175817922
S4_DDRE_065,centralized-multi-energy-pq,65,15,8,0.955114341718466,0.977299514846122
S4_DDRE_065,centralized-multi-energy-pq,65,16,8,0.950584034717175,0.974978991936326
S4_DDRE_065,centralized-multi-energy-pq,65,17,8,0.938762712817933,0.968897679230337
S4_DDRE_065,centralized-multi-energy-pq,65,18,8,0.935206045453802,0.967060517989336
S4_DDRE_065,centralized-multi-energy-pq,65,19,8,1.0971361085024,1.04744265165325
