Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
S3_Carbon_NoDR,admm,7,17,1.0034387040916946,1.0068892328692192
S3_Carbon_NoDR,admm,7,18,1.0013002418983323,1.0026021744256588
S3_Carbon_NoDR,admm,7,19,1.0007849110200262,1.0015704381253618
S3_Carbon_NoDR,admm,7,20,1.0028176194527771,1.005643177884935
S3_Carbon_NoDR,admm,7,21,1.0067354675558984,1.0135163016349935
S3_Carbon_NoDR,admm,7,22,1.010331346470328,1.0207694296605463
S3_Carbon_NoDR,admm,7,23,1.012799274063654,1.0257623695438647
S3_Carbon_NoDR,admm,7,24,1.0135836513064365,1.027351818195688
S3_Carbon_NoDR,admm,8,1,1.0211501380031904,1.042747604343935
S3_Carbon_NoDR,admm,8,2,1.0213005078377992,1.0430547273097468
S3_Carbon_NoDR,admm,8,3,0.9954325395133022,0.990885940721902
S3_Carbon_NoDR,admm,8,4,0.9900750439013124,0.9802485925561856
S3_Carbon_NoDR,admm,8,5,0.9905891700627738,0.9812669038456551
S3_Carbon_NoDR,admm,8,6,1.0096399610125477,1.019372850873419
S3_Carbon_NoDR,admm,8,7,1.0040410690819932,1.0080984684033119
S3_Carbon_NoDR,admm,8,8,1.0042130067323398,1.0084437628904062
S3_Carbon_NoDR,admm,8,9,1.001430449657562,1.0028629455013465
S3_Carbon_NoDR,admm,8,10,0.998906862273577,0.9978149194972428
S3_Carbon_NoDR,admm,8,11,0.9972105261166775,0.9944288333979007
S3_Carbon_NoDR,admm,8,12,0.9970349104309064,0.9940786126179655
S3_Carbon_NoDR,admm,8,13,0.9968978546571644,0.9938053326200569
S3_Carbon_NoDR,admm,8,14,0.9970905290042832,0.9941895230300413
S3_Carbon_NoDR,admm,8,15,0.9975911225849026,0.9951880478602061
S3_Carbon_NoDR,admm,8,16,0.996069324585524,0.992154099380262
S3_Carbon_NoDR,admm,8,17,0.9973611048221804,0.9947291734121204
S3_Carbon_NoDR,admm,8,18,0.9963177570534286,0.9926490730199748
S3_Carbon_NoDR,admm,8,19,0.9960345708189839,0.9920848662665576
S3_Carbon_NoDR,admm,8,20,0.9982681263400802,0.9965392520665344
S3_Carbon_NoDR,admm,8,21,1.0025692852012547,1.0051451716289546
S3_Carbon_NoDR,admm,8,22,1.0063878775917408,1.0128165601636088
S3_Carbon_NoDR,admm,8,23,1.0060497647855418,1.0121361292250437
S3_Carbon_NoDR,admm,8,24,1.0045705301249623,1.009161949995548
S3_Carbon_NoDR,admm,9,1,1.0170267618721145,1.0343434343640787
S3_Carbon_NoDR,admm,9,2,1.0173350756956847,1.0349706562407444
S3_Carbon_NoDR,admm,9,3,0.9867427093375838,0.9736611744308754
S3_Carbon_NoDR,admm,9,4,0.9826487745602527,0.9655986141447663
S3_Carbon_NoDR,admm,9,5,0.9834105740527905,0.967096357158839
S3_Carbon_NoDR,admm,9,6,1.0014894802313765,1.0029811790141125
S3_Carbon_NoDR,admm,9,7,0.995839700189744,0.9916967084739992
S3_Carbon_NoDR,admm,9,8,0.9973687793746783,0.9947444820713356
S3_Carbon_NoDR,admm,9,9,0.9943402925049714,0.9887126172988719
S3_Carbon_NoDR,admm,9,10,0.9913669630573865,0.9828084554416254
S3_Carbon_NoDR,admm,9,11,0.9893925675276656,0.9788976526789863
S3_Carbon_NoDR,admm,9,12,0.9892540486264161,0.9786235727237556
S3_Carbon_NoDR,admm,9,13,0.9891387536449829,0.9783954739623503
S3_Carbon_NoDR,admm,9,14,0.9893326741214951,0.9787791400843883
S3_Carbon_NoDR,admm,9,15,0.9897711052046769,0.9796468406980877
S3_Carbon_NoDR,admm,9,16,0.9884752878469824,0.9770833946841747
S3_Carbon_NoDR,admm,9,17,0.9897427291795714,0.9795906699638264
S3_Carbon_NoDR,admm,9,18,0.9884545754102935,0.9770424476495436
S3_Carbon_NoDR,admm,9,19,0.9881158621767397,0.9763729570852818
S3_Carbon_NoDR,admm,9,20,0.9906093762985738,0.9813069364106495
S3_Carbon_NoDR,admm,9,21,0.9955948250530453,0.9912090556724038
S3_Carbon_NoDR,admm,9,22,0.9998311828066444,0.9996623941125335
S3_Carbon_NoDR,admm,9,23,0.9979569982720767,0.9959181704002137
S3_Carbon_NoDR,admm,9,24,0.9986495250616035,0.9973008739057663
S3_Carbon_NoDR,admm,10,1,1.0131283485841405,1.0264290507048275
S3_Carbon_NoDR,admm,10,2,1.0135871344502279,1.0273588791230241
